i,x,y,theta
397,7.71917846132931,2.50010128783333,1.55869213515181E-05
398,7.72056065240641,2.50010130948289,1.54489896817197E-05
399,7.72191426255896,2.50010133049472,1.53155732324364E-05
400,7.72323988278269,2.50010135089202,1.51865459323224E-05
401,7.72453809185276,2.50010137069699,1.50617849601198E-05
402,7.72580945657644,2.50010138993093,1.49411706649815E-05
403,7.72705453204056,2.50010140861422,1.48245864883557E-05
404,7.72827386185389,2.5001014267664,1.47119188878131E-05
405,7.7294679783845,2.5001014444062,1.46030572628709E-05
406,7.73063740299213,2.50010146155156,1.44978938824466E-05
407,7.73178264625588,2.50010147821969,1.4396323814069E-05
408,7.73290420819713,2.50010149442709,1.42982448548084E-05
409,7.73400257849779,2.50010151018958,1.4203557463802E-05
410,7.73507823671417,2.50010152552233,1.41121646964177E-05
411,7.73613165248634,2.50010154043991,1.40239721400596E-05
412,7.73716328574313,2.50010155495628,1.39388878513504E-05
413,7.738173586903,2.50010156908484,1.38568222948346E-05
414,7.73916299707067,2.50010158283846,1.37776882833697E-05
415,7.74013194822969,2.50010159622948,1.37014009197735E-05
416,7.74108086343108,2.50010160926978,1.36278775398106E-05
417,7.74201015697803,2.50010162197073,1.35570376566589E-05
418,7.74292023460675,2.50010163434328,1.34888029067588E-05
419,7.74381149366367,2.50010164639794,1.34230969968012E-05
420,7.74468432327891,2.5001016581448,1.33598456520926E-05
421,7.74553910453613,2.50010166959357,1.32989765661714E-05
422,7.74637621063898,2.50010168075359,1.32404193515192E-05
423,7.747196007074,2.50010169163382,1.31841054915336E-05
424,7.74799885177023,2.5001017022429,1.31299682937827E-05
425,7.74878509525542,2.50010171258913,1.30779428442499E-05
426,7.74955508080916,2.50010172268049,1.3027965962691E-05
427,7.75030914461269,2.50010173252467,1.29799761590908E-05
428,7.75104761589569,2.50010174212906,1.29339135910844E-05
429,7.75177081708006,2.50010175150081,1.28897200225223E-05
430,7.75247906392065,2.50010176064675,1.28473387830764E-05
431,7.75317266564315,2.50010176957351,1.28067147287332E-05
432,7.75385192507907,2.50010177828745,1.27677942031697E-05
433,7.75451713879799,2.50010178679471,1.27305250001949E-05
434,7.75516859723703,2.50010179510119,1.2694856327113E-05
435,7.75580658482766,2.50010180321262,1.26607387689401E-05
436,7.75643138011986,2.50010181113449,1.26281242533887E-05
437,7.75704325590378,2.50010181887209,1.25969660168644E-05
438,7.75764247932882,2.50010182643057,1.25672185711597E-05
439,7.75822931202026,2.50010183381485,1.25388376710649E-05
440,7.7588040101935,2.5001018410297,1.25117802827276E-05
441,7.75936682476592,2.50010184807974,1.24860045526811E-05
442,7.75991800146645,2.50010185496942,1.2461469777702E-05
443,7.76045778094283,2.50010186170303,1.24381363756164E-05
444,7.76098639886668,2.50010186828473,1.24159658565726E-05
445,7.76150408603642,2.50010187471853,1.23949207948701E-05
446,7.76201106847803,2.50010188100833,1.23749648018726E-05
447,7.76250756754372,2.50010188715786,1.23560624993747E-05
448,7.76299380000857,2.50010189317077,1.23381794935638E-05
449,7.76346997816522,2.50010189905057,1.23212823496758E-05
450,7.76393630991649,2.50010190480066,1.23053385673244E-05
451,7.76439299886622,2.50010191042433,1.22903165564724E-05
452,7.76484024440811,2.50010191592478,1.22761856138431E-05
453,7.76527824181282,2.5001019213051,1.22629158999942E-05
454,7.7657071823132,2.50010192656827,1.22504784170063E-05
455,7.76612725318777,2.50010193171719,1.2238844986587E-05
456,7.76653863784254,2.50010193675469,1.22279882288027E-05
457,7.76694151589104,2.50010194168348,1.22178815413682E-05
458,7.76733606323274,2.5001019465062,1.22084990794149E-05
459,7.76772245212989,2.50010195122543,1.21998157357121E-05
460,7.76810085128268,2.50010195584364,1.21918071214497E-05
461,7.76847142590294,2.50010196036326,1.21844495474563E-05
462,7.76883433778623,2.50010196478662,1.2177720005858E-05
463,7.76918974538253,2.50010196911601,1.21715961523001E-05
464,7.76953780386538,2.50010197335363,1.21660562884681E-05
465,7.76987866519964,2.50010197750163,1.2161079345103E-05
466,7.77021247820784,2.50010198156209,1.21566448654677E-05
467,7.77053938863518,2.50010198553705,1.21527329892119E-05
468,7.77085953921313,2.50010198942847,1.2149324436652E-05
469,7.77117306972175,2.50010199323827,1.21464004933479E-05
470,7.77148011705075,2.50010199696832,1.21439429952378E-05
471,7.77178081525923,2.50010200062042,1.2141934314011E-05
472,7.7720752956342,2.50010200419634,1.2140357342788E-05
473,7.77236368674796,2.50010200769779,1.21391954823669E-05
474,7.77264611451415,2.50010201112646,1.21384326276601E-05
475,7.7729227022428,2.50010201448395,1.21380531544825E-05
476,7.77319357069412,2.50010201777186,1.2138041906705E-05
477,7.77345883813124,2.50010202099173,1.21383841837795E-05
478,7.77371862037187,2.50010202414505,1.21390657285542E-05
479,7.77397303083882,2.5001020272333,1.21400727152788E-05
480,7.77422218060955,2.5001020302579,1.21413917379102E-05
481,7.77446617846466,2.50010203322023,1.21430097988775E-05
482,7.7747051309354,2.50010203612166,1.2144914298149E-05
483,7.77493914235016,2.50010203896351,1.21470930224137E-05
